PersonnelNumber,YearsExperience,Skill Id,Index,Rating,Area,Area id
E01741,5,254,3,3,QA,4
E01741,6,378,4,3,QA,4
E01741,1,385,5,3,QA,4
E01741,4,443,6,4,QA,4
E01741,3,455,7,3,QA,4
E01741,4,531,8,3,QA,4
E01741,5,572,9,3,QA,4
E01741,4,576,10,4,QA,4
E01741,4,581,11,4,QA,4
E01741,4,587,12,4,QA,4
E01741,2,614,13,4,QA,4
E01741,2,617,14,4,QA,4
E01741,2,618,15,4,QA,4
E01741,2,652,16,4,QA,4
E01741,2,654,17,4,QA,4
E01741,2,661,18,4,QA,4
E01741,2,662,19,4,QA,4
E01741,2,671,20,4,QA,4
E01741,2,672,21,4,QA,4
E01741,2,673,22,4,QA,4
E01743,4,47,1,3,QA,4
E01743,7,433,2,4,QA,4
E01743,2,531,3,3,QA,4
E01743,7,572,4,4,QA,4
E01743,7,576,5,3,QA,4
E01743,10,600,6,5,QA,4
E01743,5,748,7,2,QA,4
E01743,5,752,8,3,QA,4
E01751,10,14,1,3,AppDev,1
E01751,10,17,2,3,AppDev,1
E01751,1,23,3,2,AppDev,1
E01751,10,26,4,3,AppDev,1
E01751,5,28,5,3,AppDev,1
E01751,10,29,6,3,AppDev,1
E01751,3,45,7,3,AppDev,1
E01751,10,47,8,3,AppDev,1
E01751,10,50,9,3,AppDev,1
E01751,10,56,10,3,AppDev,1
E01751,2,143,11,3,AppDev,1
E01751,1,146,12,2,AppDev,1
E01751,3,156,13,3,AppDev,1
E01751,1,159,14,2,AppDev,1
E01751,1,160,15,2,AppDev,1
E01751,1,165,16,2,AppDev,1
E01751,1,169,17,2,AppDev,1
E01751,10,711,18,3,AppDev,1
E01751,1,717,19,2,AppDev,1
E01751,1,748,20,2,AppDev,1
E01751,4,752,21,2,AppDev,1
E2021,10,14,1,3,AppDev,1
E2021,8,17,2,3,AppDev,1
E2021,2.5,18,3,2,AppDev,1
E2021,1,23,4,2,AppDev,1
E2021,2.5,26,5,3,AppDev,1
E2021,5,28,6,3,AppDev,1
E2021,12,29,7,4,AppDev,1
E2021,8,45,8,3,AppDev,1
E2021,16,47,9,3,AppDev,1
E2021,11,50,10,4,AppDev,1
E2021,7,56,11,3,AppDev,1
E2021,0.3,134,12,2,AppDev,1
E2021,2,142,13,4,AppDev,1
E2021,4,143,14,4,AppDev,1
E2021,0.3,144,15,1,AppDev,1
E2021,5,145,16,3,AppDev,1
E2021,10,146,17,3,AppDev,1
E2021,1,149,18,2,AppDev,1
E2021,1,150,19,2,AppDev,1
E2021,17,151,20,4,AppDev,1
E2021,2.5,152,21,3,AppDev,1
E2021,4,156,22,3,AppDev,1
E2021,2.5,160,23,3,AppDev,1
E2021,0.3,164,24,1,AppDev,1
E2021,0.3,165,25,1,AppDev,1
E2021,0.5,166,26,1,AppDev,1
E2021,4,169,27,4,AppDev,1
E2021,0.5,172,28,1,AppDev,1
E2021,3,174,29,3,AppDev,1
E2021,5,183,30,3,AppDev,1
E2021,4,189,31,4,AppDev,1
E2021,8,192,32,2,AppDev,1
E2021,5,199,33,4,AppDev,1
E2021,2,232,34,2,AppDev,1
E2021,11,235,35,2,AppDev,1
E2021,3,249,36,3,AppDev,1
E2021,10,252,37,3,AppDev,1
E2021,1,268,38,2,AppDev,1
E2021,2.5,271,39,2,AppDev,1
E2021,14,378,40,3,AppDev,1
E2021,12,420,41,3,AppDev,1
E2021,2,421,42,2,AppDev,1
E2021,4,423,43,3,AppDev,1
E2021,5,425,44,4,AppDev,1
E2021,4,429,45,4,AppDev,1
E2021,6,431,46,3,AppDev,1
E2021,2.5,432,47,3,AppDev,1
E2021,6,433,48,4,AppDev,1
E2021,5,442,49,3,AppDev,1
E2021,5,444,50,2,AppDev,1
E2021,16,446,51,4,AppDev,1
E2021,6,447,52,4,AppDev,1
E2021,1,478,53,2,AppDev,1
E2021,1,479,54,2,AppDev,1
E2021,3,535,55,3,AppDev,1
E2021,2,537,56,2,AppDev,1
E2021,4,538,57,3,AppDev,1
E2021,6,572,58,3,AppDev,1
E2021,4,581,59,3,AppDev,1
E2021,10,624,60,3,AppDev,1
E2021,16,625,61,3,AppDev,1
E2126,2,191,1,2,QA,4
E2126,1,197,2,3,QA,4
E2126,5,253,3,4,QA,4
E2126,5,254,4,4,QA,4
E2126,2,375,5,2,QA,4
E2126,5,423,6,4,QA,4
E2126,3,428,7,3,QA,4
E2126,3,432,8,4,QA,4
E2126,1,434,9,3,QA,4
E2126,2,434,10,3,QA,4
E2126,1,443,11,2,QA,4
E2126,6,450,12,4,QA,4
E2126,5,452,13,4,QA,4
E2126,5,600,14,3,QA,4
E2126,4,601,15,4,QA,4
E2126,5,603,16,3,QA,4
E2126,6,604,17,4,QA,4
E2126,6,607,18,4,QA,4
E2126,6,609,19,4,QA,4
E2126,1,617,20,3,QA,4
E2126,1,618,21,2,QA,4
E2126,3,620,22,2,QA,4
E2126,2,621,23,3,QA,4
E2126,6,622,24,4,QA,4
E2126,2,623,25,2,QA,4
E2126,4,624,26,3,QA,4
E2126,1,650,27,4,QA,4
E2126,4,650,28,4,QA,4
E2126,1,652,29,2,QA,4
E2126,1,656,30,3,QA,4
E2126,1,661,31,3,QA,4
E2126,2,661,32,3,QA,4
E2126,6,662,33,4,QA,4
E2126,1,671,34,2,QA,4
E2127,1,4,1,2,AppDev,1
E2127,1,5,2,2,AppDev,1
E2127,1,12,3,2,AppDev,1
E2127,4,17,4,3,AppDev,1
E2127,1,18,5,2,AppDev,1
E2127,2,25,6,2,AppDev,1
E2127,2,26,7,3,AppDev,1
E2127,5,28,8,3,AppDev,1
E2127,6,29,9,2,AppDev,1
E2127,1,32,10,2,AppDev,1
E2127,15,47,11,4,AppDev,1
E2127,1,49,12,2,AppDev,1
E2127,20,50,13,4,AppDev,1
E2127,1,52,14,1,AppDev,1
E2127,1,134,15,3,AppDev,1
E2127,1,143,16,2,AppDev,1
E2127,2,143,17,3,AppDev,1
E2127,2,145,18,3,AppDev,1
E2127,4,145,19,3,AppDev,1
E2127,4,146,20,3,AppDev,1
E2127,19,151,21,3,AppDev,1
E2127,1,153,22,1,AppDev,1
E2127,4,156,23,3,AppDev,1
E2127,2,159,24,3,AppDev,1
E2127,2,165,25,3,AppDev,1
E2127,2,169,26,4,AppDev,1
E2127,5,189,27,3,AppDev,1
E2127,20,191,28,3,AppDev,1
E2127,15,192,29,3,AppDev,1
E2127,15,193,30,3,AppDev,1
E2127,4,194,31,2,AppDev,1
E2127,3,249,32,3,AppDev,1
E2127,1,252,33,2,AppDev,1
E2127,2,264,34,3,AppDev,1
E2127,1,268,35,3,AppDev,1
E2127,3,269,36,3,AppDev,1
E2127,3,271,37,3,AppDev,1
E2127,5,338,38,3,AppDev,1
E2127,9,339,39,3,AppDev,1
E2127,3,342,40,2,AppDev,1
E2127,5,343,41,3,AppDev,1
E2127,5,345,42,3,AppDev,1
E2127,1,334,43,1,AppDev,1
E2127,1,347,44,1,AppDev,1
E2127,4,352,45,3,AppDev,1
E2127,0.5,353,46,1,AppDev,1
E2127,0.3,357,47,1,AppDev,1
E2127,1,358,48,3,AppDev,1
E2127,0.3,361,49,1,AppDev,1
E2127,1,363,50,3,AppDev,1
E2127,0.3,364,51,1,AppDev,1
E2127,1,375,52,1,AppDev,1
E2127,8,378,53,3,AppDev,1
E2127,10,379,54,3,AppDev,1
E2127,2,380,55,3,AppDev,1
E2127,19,390,56,3,AppDev,1
E2127,6,406,57,3,AppDev,1
E2127,1,408,58,2,AppDev,1
E2127,0.5,410,59,1,AppDev,1
E2127,0.3,413,60,1,AppDev,1
E2127,0.5,416,61,1,AppDev,1
E2127,1,417,62,4,AppDev,1
E2127,19,420,63,3,AppDev,1
E2127,8,422,64,4,AppDev,1
E2127,5,423,65,4,AppDev,1
E2127,8,425,66,3,AppDev,1
E2127,6,427,67,4,AppDev,1
E2153,8,193,1,3,BA,3
E2153,8,195,2,4,BA,3
E2153,18,196,3,4,BA,3
E2153,7,197,4,3,BA,3
E2153,4,199,5,2,BA,3
E2153,3,201,6,2,BA,3
E2153,4,204,7,4,BA,3
E2153,4,207,8,4,BA,3
E2153,10,218,9,3,BA,3
E2153,10,219,10,3,BA,3
E2153,8,220,11,3,BA,3
E2153,17,221,12,4,BA,3
E2153,18,222,13,3,BA,3
E2153,18,225,14,4,BA,3
E2153,5,226,15,2,BA,3
E2153,4,228,16,3,BA,3
E2153,7,229,17,3,BA,3
E2153,5,231,18,3,BA,3
E2153,18,235,19,4,BA,3
E2153,18,236,20,4,BA,3
E2153,17,240,21,3,BA,3
E2153,10,243,22,4,BA,3
E2153,7,245,23,4,BA,3
E2153,15,246,24,3,BA,3
E2153,4,249,25,2,BA,3
E2153,1,250,26,2,BA,3
E2153,7,252,27,3,BA,3
E2153,4,254,28,3,BA,3
E2153,8,423,29,4,BA,3
E2153,17,444,30,4,BA,3
E2153,1,454,31,2,BA,3
E2153,1,571,32,2,BA,3
E2153,8,572,33,4,BA,3
E2153,8,575,34,4,BA,3
E2153,8,580,35,3,BA,3
E2153,4,581,36,2,BA,3
E2153,1,582,37,2,BA,3
E2153,17,586,38,4,BA,3
E2153,1,591,39,1,BA,3
E2153,7,592,40,2,BA,3
E2153,10,607,41,3,BA,3
E2153,10,608,42,3,BA,3
E2153,10,609,43,3,BA,3
E2153,10,611,44,2,BA,3
E2153,7,623,45,2,BA,3
E2153,8,730,46,3,BA,3
E2153,8,731,47,4,BA,3
E2153,3,732,48,2,BA,3
E2153,7,751,49,3,BA,3
E2178,1,266,1,3,AppDev,1
E2178,0.5,346,2,1,AppDev,1
E2178,0.5,348,3,1,AppDev,1
E2178,0.5,349,4,1,AppDev,1
E2178,0.5,350,5,1,AppDev,1
E2178,1,352,6,3,AppDev,1
E2178,1,353,7,3,AppDev,1
E2178,1,354,8,3,AppDev,1
E2178,1,358,9,3,AppDev,1
E2178,2,361,10,3,AppDev,1
E2178,7,362,11,3,AppDev,1
E2178,1,363,12,1,AppDev,1
E2178,1,366,13,3,AppDev,1
E2178,7,367,14,4,AppDev,1
E2178,1,368,15,3,AppDev,1
E2178,1,372,16,2,AppDev,1
E2178,0.5,377,17,1,AppDev,1
E2178,17,378,18,4,AppDev,1
E2178,10,380,19,4,AppDev,1
E2178,8,389,20,3,AppDev,1
E2178,1,397,21,3,AppDev,1
E2178,2,408,22,3,AppDev,1
E2178,10,413,23,3,AppDev,1
E2178,0.5,415,24,1,AppDev,1
E2178,1,417,25,1,AppDev,1
E2178,17,420,26,4,AppDev,1
E2178,1,433,27,3,AppDev,1
E2178,17,446,28,3,AppDev,1
E2178,1,535,29,3,AppDev,1
E2178,10,538,30,3,AppDev,1
E2178,1,544,31,2,AppDev,1
E2178,5,572,32,3,AppDev,1
E2190,3,28,1,3,AppDev,1
E2190,5,47,2,3,AppDev,1
E2190,5,50,3,3,AppDev,1
E2190,2,134,4,2,AppDev,1
E2190,4,145,5,3,AppDev,1
E2190,8,151,6,3,AppDev,1
E2190,2,185,7,2,AppDev,1
E2190,5,189,8,3,AppDev,1
E2190,5,254,9,2,AppDev,1
E2190,1.5,271,10,2,AppDev,1
E2190,5,446,11,3,AppDev,1
E2190,2.5,547,12,2,AppDev,1
E2193,1.5,18,1,3,AppDev,1
E2193,0.5,25,2,2,AppDev,1
E2193,2,26,3,3,AppDev,1
E2193,5,28,4,3,AppDev,1
E2193,5,47,5,3,AppDev,1
E2193,3.5,49,6,3,AppDev,1
E2193,4,50,7,3,AppDev,1
E2193,1,124,8,3,AppDev,1
E2193,2,142,9,3,AppDev,1
E2193,1,143,10,3,AppDev,1
E2193,3,145,11,3,AppDev,1
E2193,2,146,12,3,AppDev,1
E2193,3,156,13,3,AppDev,1
E2193,2,169,14,3,AppDev,1
E2193,1,187,15,2,AppDev,1
E2193,4,189,16,3,AppDev,1
E2193,1.5,263,17,2,AppDev,1
E2193,1.5,271,18,2,AppDev,1
E2193,0.5,272,19,2,AppDev,1
E2193,0.5,276,20,2,AppDev,1
E2193,0.5,304,21,2,AppDev,1
E2193,0.5,368,22,2,AppDev,1
E2193,2,374,23,3,AppDev,1
E2193,4,378,24,3,AppDev,1
E2193,1,380,25,2,AppDev,1
E2193,1,385,26,2,AppDev,1
E2193,0.3,408,27,2,AppDev,1
E2193,0.3,413,28,2,AppDev,1
E2193,3,420,29,3,AppDev,1
E2193,3,423,30,3,AppDev,1
E2193,3,446,31,3,AppDev,1
E2193,0.3,479,32,2,AppDev,1
E2193,0.5,535,33,3,AppDev,1
E2193,3,538,34,3,AppDev,1
E2193,3,581,35,3,AppDev,1
E2193,1,591,36,3,AppDev,1
E2194,2,18,1,3,AppDev,1
E2194,4,28,2,3,AppDev,1
E2194,4,29,3,3,AppDev,1
E2194,4,47,4,3,AppDev,1
E2194,1,50,5,2,AppDev,1
E2194,1,143,6,1,AppDev,1
E2194,1,184,7,3,AppDev,1
E2194,1.5,374,8,3,AppDev,1
E2194,2,378,9,3,AppDev,1
E2194,3,446,10,3,AppDev,1
E2221,2,18,1,3,AppDev,1
E2221,1,25,2,2,AppDev,1
E2221,5,26,3,3,AppDev,1
E2221,5,28,4,3,AppDev,1
E2221,1,30,5,2,AppDev,1
E2221,5,47,6,3,AppDev,1
E2221,3,50,7,3,AppDev,1
E2221,1,143,8,3,AppDev,1
E2221,3,146,9,3,AppDev,1
E2221,3,151,10,3,AppDev,1
E2221,1,156,11,2,AppDev,1
E2221,1,160,12,3,AppDev,1
E2221,1,169,13,1,AppDev,1
E2221,5,183,14,3,AppDev,1
E2221,2,197,15,2,AppDev,1
E2221,5,238,16,3,AppDev,1
E2221,2,248,17,3,AppDev,1
E2221,2,249,18,3,AppDev,1
E2221,1,254,19,2,AppDev,1
E2221,1,373,20,1,AppDev,1
E2221,1,374,21,3,AppDev,1
E2221,1,376,22,1,AppDev,1
E2221,4,378,23,3,AppDev,1
E2221,1,382,24,2,AppDev,1
E2221,3,420,25,3,AppDev,1
E2221,5,423,26,3,AppDev,1
E2221,5,446,27,3,AppDev,1
E2221,3,532,28,3,AppDev,1
E2221,2,535,29,3,AppDev,1
E2221,5,572,30,3,AppDev,1
E2221,1,581,31,2,AppDev,1
E2230,3,49,1,2,BA,3
E2230,4,193,2,3,BA,3
E2230,3,195,3,3,BA,3
E2230,4,196,4,3,BA,3
E2230,4,197,5,3,BA,3
E2230,4,201,6,3,BA,3
E2230,5,218,7,3,BA,3
E2230,2,219,8,3,BA,3
E2230,3,240,9,3,BA,3
E2230,4,252,10,3,BA,3
E2230,3,253,11,3,BA,3
E2230,4,254,12,3,BA,3
E2230,4,378,13,3,BA,3
E2230,2,421,14,2,BA,3
E2230,3,423,15,3,BA,3
E2230,1,426,16,3,BA,3
E2230,2,428,17,3,BA,3
E2230,2,430,18,3,BA,3
E2230,3,444,19,3,BA,3
E2230,2,497,20,2,BA,3
E2230,1,535,21,2,BA,3
E2230,3,572,22,3,BA,3
E2230,3,575,23,3,BA,3
E2230,2,576,24,3,BA,3
E2230,2,591,25,3,BA,3
E2230,2,601,26,3,BA,3
E2230,2,617,27,3,BA,3
E2230,1,660,28,2,BA,3
E2230,2,662,29,3,BA,3
E2230,2,672,30,3,BA,3
E2230,2,729,31,3,BA,3
E2342,1,6,1,1,AppDev,1
E2342,3,14,2,4,AppDev,1
E2342,1,17,3,1,AppDev,1
E2342,3,18,4,3,AppDev,1
E2342,2,23,5,3,AppDev,1
E2342,2,25,6,3,AppDev,1
E2342,1,26,7,3,AppDev,1
E2342,3,28,8,3,AppDev,1
E2342,1,30,9,1,AppDev,1
E2342,1,46,10,1,AppDev,1
E2342,6,47,11,4,AppDev,1
E2342,4,50,12,3,AppDev,1
E2342,1,115,13,3,AppDev,1
E2342,3,142,14,4,AppDev,1
E2342,1,143,15,1,AppDev,1
E2342,2,145,16,3,AppDev,1
E2342,6,146,17,3,AppDev,1
E2342,6,151,18,3,AppDev,1
E2342,3,156,19,3,AppDev,1
E2342,2,158,20,3,AppDev,1
E2342,1,159,21,1,AppDev,1
E2342,1,160,22,3,AppDev,1
E2342,2,167,23,3,AppDev,1
E2342,3,169,24,4,AppDev,1
E2342,1,171,25,2,AppDev,1
E2342,1,184,26,3,AppDev,1
E2342,1,190,27,1,AppDev,1
E2342,2,191,28,3,AppDev,1
E2342,3,193,29,3,AppDev,1
E2342,2,238,30,3,AppDev,1
E2342,2,245,31,3,AppDev,1
E2342,2,253,32,3,AppDev,1
E2342,3,254,33,3,AppDev,1
E2342,2,375,34,3,AppDev,1
E2342,1,377,35,3,AppDev,1
E2342,4,378,36,3,AppDev,1
E2342,2,423,37,2,AppDev,1
E2342,5,446,38,3,AppDev,1
E2342,1,488,39,2,AppDev,1
E2342,3,535,40,4,AppDev,1
E2342,1,537,41,2,AppDev,1
E2342,3,538,42,3,AppDev,1
E2342,1,571,43,3,AppDev,1
E2342,2,572,44,3,AppDev,1
E2342,0.1,581,45,1,AppDev,1
E2342,1,751,46,3,AppDev,1
E2343,3,14,1,3,AppDev,1
E2343,0.1,18,2,1,AppDev,1
E2343,0.5,23,3,1,AppDev,1
E2343,0.1,26,4,1,AppDev,1
E2343,1,28,5,3,AppDev,1
E2343,4,47,6,3,AppDev,1
E2343,1,56,7,3,AppDev,1
E2343,0.3,66,8,1,AppDev,1
E2343,0.8,114,9,2,AppDev,1
E2343,0.8,142,10,2,AppDev,1
E2343,0.1,143,11,1,AppDev,1
E2343,1,145,12,3,AppDev,1
E2343,0.8,146,13,3,AppDev,1
E2343,3,151,14,3,AppDev,1
E2343,0.1,156,15,1,AppDev,1
E2343,0.8,169,16,2,AppDev,1
E2343,1,189,17,1,AppDev,1
E2343,3,193,18,2,AppDev,1
E2343,0.5,238,19,1,AppDev,1
E2343,0.8,245,20,2,AppDev,1
E2343,0.1,246,21,1,AppDev,1
E2343,0.5,248,22,3,AppDev,1
E2343,0.5,249,23,3,AppDev,1
E2343,3,253,24,2,AppDev,1
E2343,3,254,25,3,AppDev,1
E2343,1.8,378,26,3,AppDev,1
E2343,0.5,380,27,2,AppDev,1
E2343,0.5,413,28,3,AppDev,1
E2343,0.5,420,29,2,AppDev,1
E2343,0.8,423,30,2,AppDev,1
E2343,1.5,446,31,3,AppDev,1
E2343,0.5,535,32,1,AppDev,1
E2343,3,538,33,3,AppDev,1
E2343,1,572,34,3,AppDev,1
E2343,0.1,581,35,1,AppDev,1
E2343,1,711,36,3,AppDev,1
E2343,5,748,37,3,AppDev,1
E2347,1,190,1,3,BA,3
E2347,10,193,2,3,BA,3
E2347,10,195,3,3,BA,3
E2347,15,196,4,4,BA,3
E2347,10,197,5,4,BA,3
E2347,5,222,6,3,BA,3
E2347,5,223,7,3,BA,3
E2347,5,224,8,3,BA,3
E2347,5,228,9,3,BA,3
E2347,5,231,10,3,BA,3
E2347,10,232,11,3,BA,3
E2347,5,233,12,3,BA,3
E2347,15,235,13,4,BA,3
E2347,15,236,14,4,BA,3
E2347,5,238,15,3,BA,3
E2347,15,240,16,4,BA,3
E2347,15,245,17,4,BA,3
E2347,10,246,18,3,BA,3
E2347,5,248,19,3,BA,3
E2347,10,249,20,3,BA,3
E2347,1,250,21,3,BA,3
E2347,10,252,22,3,BA,3
E2347,3,253,23,3,BA,3
E2347,5,254,24,3,BA,3
E2347,5,331,25,3,BA,3
E2347,1,337,26,2,BA,3
E2347,5,421,27,3,BA,3
E2347,10,422,28,3,BA,3
E2347,10,423,29,3,BA,3
E2347,7,424,30,3,BA,3
E2347,10,431,31,3,BA,3
E2347,10,432,32,3,BA,3
E2347,15,433,33,3,BA,3
E2347,15,444,34,4,BA,3
E2347,5,448,35,3,BA,3
E2347,5,451,36,3,BA,3
E2347,2,535,37,2,BA,3
E2347,2,537,38,2,BA,3
E2347,2,538,39,2,BA,3
E2347,5,547,40,3,BA,3
E2347,5,549,41,3,BA,3
E2347,5,555,42,3,BA,3
E2347,5,556,43,3,BA,3
E2347,5,571,44,3,BA,3
E2347,7,572,45,3,BA,3
E2347,10,575,46,3,BA,3
E2347,2,581,47,3,BA,3
E2347,10,584,48,3,BA,3
E2347,5,586,49,3,BA,3
E2347,0,591,50,1,BA,3
E2347,7,592,51,3,BA,3
E2347,3,607,52,3,BA,3
E2347,5,611,53,3,BA,3
E2347,3,619,54,3,BA,3
E2347,5,621,55,3,BA,3
E2347,5,625,56,3,BA,3
E2347,5,728,57,3,BA,3
E2347,10,731,58,3,BA,3
E2347,5,734,59,3,BA,3
E2347,10,751,60,3,BA,3
E2347,10,752,61,3,BA,3
E2369,0,79,1,1,QA,4
E2369,12,218,2,3,QA,4
E2369,0.5,236,3,2,QA,4
E2369,0,296,4,1,QA,4
E2369,0,310,5,1,QA,4
E2369,1,384,6,2,QA,4
E2369,5,423,7,3,QA,4
E2369,2,424,8,3,QA,4
E2369,17,426,9,4,QA,4
E2369,3,428,10,3,QA,4
E2369,4,430,11,3,QA,4
E2369,5,431,12,3,QA,4
E2369,2,432,13,3,QA,4
E2369,15,433,14,3,QA,4
E2369,1,434,15,2,QA,4
E2369,3,448,16,2,QA,4
E2369,15,452,17,4,QA,4
E2369,1,454,18,2,QA,4
E2369,1,455,19,2,QA,4
E2369,1,460,20,2,QA,4
E2369,1,461,21,2,QA,4
E2369,2,533,22,3,QA,4
E2369,0,560,23,1,QA,4
E2369,0.5,570,24,1,QA,4
E2369,1,571,25,2,QA,4
E2369,5,572,26,2,QA,4
E2369,7,576,27,3,QA,4
E2369,3,581,28,3,QA,4
E2369,11,584,29,3,QA,4
E2369,21,585,30,4,QA,4
E2369,19,600,31,3,QA,4
E2369,16,601,32,3,QA,4
E2369,21,603,33,3,QA,4
E2369,18,604,34,3,QA,4
E2369,20,607,35,3,QA,4
E2369,19,609,36,4,QA,4
E2369,20,611,37,3,QA,4
E2369,12,625,38,3,QA,4
E2369,18,629,39,4,QA,4
E2369,0.5,633,40,3,QA,4
E2369,0.5,641,41,1,QA,4
E2369,0.5,643,42,2,QA,4
E2369,8,656,43,3,QA,4
E2369,1.5,662,44,3,QA,4
E2369,0,695,45,1,QA,4
E2369,15,729,46,3,QA,4
E2369,6,731,47,3,QA,4
E2374,3,603,1,4,QA,4
E2374,2,609,2,3,QA,4
E2374,0.5,618,3,1,QA,4
E2374,1.5,621,4,3,QA,4
E2374,1.5,623,5,2,QA,4
E2374,3,625,6,3,QA,4
E2374,0.5,661,7,1,QA,4
E2374,3,662,8,3,QA,4
E2374,1.5,672,9,2,QA,4
E2374,0,680,10,1,QA,4
E2380,2,18,1,3,PM,2
E2380,1,26,2,2,PM,2
E2380,3,28,3,3,PM,2
E2380,3,29,4,3,PM,2
E2380,3,45,5,3,PM,2
E2380,1,46,6,1,PM,2
E2380,4,47,7,3,PM,2
E2380,3,49,8,2,PM,2
E2380,3,50,9,3,PM,2
E2380,1,56,10,2,PM,2
E2380,3,143,11,3,PM,2
E2380,4,145,12,3,PM,2
E2380,3,146,13,2,PM,2
E2380,4,151,14,3,PM,2
E2380,1,156,15,2,PM,2
E2380,1,159,16,2,PM,2
E2380,0,169,17,2,PM,2
E2380,1,186,18,2,PM,2
E2380,3,193,19,3,PM,2
E2380,1,245,20,1,PM,2
E2380,4,253,21,3,PM,2
E2380,4,254,22,4,PM,2
E2380,1,260,23,2,PM,2
E2380,1,264,24,2,PM,2
E2380,1,379,25,2,PM,2
E2380,1,382,26,2,PM,2
E2380,1,389,27,2,PM,2
E2380,1,390,28,2,PM,2
E2380,1,412,29,2,PM,2
E2380,1,413,30,3,PM,2
E2380,4,420,31,3,PM,2
E2380,3,423,32,3,PM,2
E2380,1,429,33,3,PM,2
E2380,1,433,34,3,PM,2
E2380,4,446,35,3,PM,2
E2380,1,447,36,3,PM,2
E2380,3,581,37,3,PM,2
E2380,1,584,38,3,PM,2
E2380,0,591,39,1,PM,2
E2380,4,752,40,3,PM,2
E2384,4,47,1,3,AppDev,1
E2384,1,50,2,2,AppDev,1
E2384,4,378,3,3,AppDev,1
E2384,1,380,4,2,AppDev,1
E2384,4,423,5,3,AppDev,1
E2384,4.5,446,6,3,AppDev,1
E2384,2.5,591,7,3,AppDev,1
E2408,0.5,47,1,1,QA,4
E2408,6,193,2,3,QA,4
E2408,7,196,3,3,QA,4
E2408,3,229,4,3,QA,4
E2408,7,235,5,3,QA,4
E2408,1,245,6,3,QA,4
E2408,2.5,249,7,3,QA,4
E2408,2,254,8,3,QA,4
E2408,5,423,9,3,QA,4
E2408,3,426,10,3,QA,4
E2408,3,428,11,3,QA,4
E2408,0.5,430,12,3,QA,4
E2408,0.5,431,13,3,QA,4
E2408,3,432,14,3,QA,4
E2408,4,433,15,3,QA,4
E2408,1.5,434,16,3,QA,4
E2408,7,450,17,3,QA,4
E2408,4,452,18,3,QA,4
E2408,3,530,19,3,QA,4
E2408,5,572,20,3,QA,4
E2408,5,576,21,3,QA,4
E2408,5,581,22,3,QA,4
E2408,5,585,23,3,QA,4
E2408,7,586,24,3,QA,4
E2408,5,587,25,3,QA,4
E2408,8,600,26,3,QA,4
E2408,8,601,27,3,QA,4
E2408,8,602,28,3,QA,4
E2408,8,603,29,3,QA,4
E2408,4,604,30,3,QA,4
E2408,8,605,31,3,QA,4
E2408,8,607,32,3,QA,4
E2408,8,608,33,3,QA,4
E2408,8,609,34,3,QA,4
E2408,8,610,35,3,QA,4
E2408,3,611,36,2,QA,4
E2408,6,620,37,3,QA,4
E2408,2,621,38,3,QA,4
E2408,3,622,39,3,QA,4
E2408,6,623,40,3,QA,4
E2408,8,625,41,3,QA,4
E2408,3,635,42,3,QA,4
E2408,0.5,645,43,3,QA,4
E2408,1,656,44,3,QA,4
E2408,0.5,661,45,1,QA,4
E2408,4,662,46,3,QA,4
E2408,2,672,47,3,QA,4
E2408,1,719,48,2,QA,4
E2408,8,729,49,3,QA,4
E2408,3,730,50,3,QA,4
E2408,4,731,51,3,QA,4
E2408,12,732,52,4,QA,4
E2408,3,746,53,3,QA,4
E2408,9,748,54,3,QA,4
E2408,8,751,55,3,QA,4
E2408,4,752,56,3,QA,4
E2433,1,46,1,2,QA,4
E2433,1.5,47,2,3,QA,4
E2433,0.2,49,3,1,QA,4
E2433,1.5,193,4,2,QA,4
E2433,0.5,211,5,3,QA,4
E2433,4,218,6,4,QA,4
E2433,3,219,7,4,QA,4
E2433,3.5,243,8,3,QA,4
E2433,2.5,248,9,2,QA,4
E2433,2.5,249,10,3,QA,4
E2433,2,254,11,3,QA,4
E2433,0.5,375,12,2,QA,4
E2433,3.5,423,13,4,QA,4
E2433,0.3,426,14,2,QA,4
E2433,1,434,15,2,QA,4
E2433,0.5,443,16,2,QA,4
E2433,3.5,450,17,4,QA,4
E2433,0.3,480,18,1,QA,4
E2433,2.5,531,19,3,QA,4
E2433,2.5,535,20,2,QA,4
E2433,1.5,571,21,3,QA,4
E2433,1,572,22,4,QA,4
E2433,1.5,573,23,3,QA,4
E2433,4,585,24,4,QA,4
E2433,4,587,25,4,QA,4
E2433,0.5,589,26,2,QA,4
E2433,4,600,27,4,QA,4
E2433,4,601,28,4,QA,4
E2433,3,602,29,4,QA,4
E2433,4,603,30,4,QA,4
E2433,4,604,31,3,QA,4
E2433,4,607,32,4,QA,4
E2433,3,608,33,3,QA,4
E2433,4,609,34,4,QA,4
E2433,3,611,35,3,QA,4
E2433,3,617,36,2,QA,4
E2433,2,620,37,2,QA,4
E2433,1,621,38,2,QA,4
E2433,3.5,625,39,4,QA,4
E2433,1.5,630,40,3,QA,4
E2433,0.2,656,41,1,QA,4
E2433,1,661,42,3,QA,4
E2433,0.5,667,43,3,QA,4
E2433,1,672,44,2,QA,4
E2433,2.5,729,45,3,QA,4
E2433,4,731,46,4,QA,4
E2433,1,748,47,2,QA,4
E2433,0.2,751,48,1,QA,4
E2433,3,752,49,3,QA,4
E2434,1,47,1,1,QA,4
