PersonnelNumber,YearsExperience,Skill Id,Skill Level
E2433,1.5,193,2
E2433,0.5,211,3
E2433,4,218,4
E2433,3,219,4
E2433,3.5,243,3
E2433,2.5,248,2
E2433,2.5,249,3
E2433,2,254,3
E2433,0.5,375,2
E2433,3.5,423,4
E2433,0.3,426,2
E2433,1,434,2
E2433,0.5,443,2
E2433,3.5,450,4
E2433,0.3,480,1
E2433,2.5,531,3
E2433,2.5,535,2
E2433,1.5,571,3
E2433,1,572,4
E2433,1.5,573,3
E2433,4,585,4
E2433,4,587,4
E2433,0.5,589,2
E2433,4,600,4
E2433,4,601,4
E2433,3,602,4
E2433,4,603,4
E2433,4,604,3
E2433,4,607,4
E2433,3,608,3
E2433,4,609,4
E2433,3,611,3
E2433,3,617,2
E2433,2,620,2
E2433,1,621,2
E2433,3.5,625,4
E2433,1.5,630,3
E2433,0.2,656,1
E2433,1,661,3
E2433,0.5,667,3
E2433,1,672,2
E2433,2.5,729,3
E2433,4,731,4
E2433,1,748,2
E2433,0.2,751,1
E2433,3,752,3
E2434,1,47,1
E2434,1,50,1
E2434,3,600,3
E2434,3,603,3
E2434,2,604,2
E2434,2,606,2
E2434,3,607,3
E2434,3,608,2
E2434,3,609,3
E2434,1,617,1
E2434,1,618,1
E2434,1,620,2
E2434,3,621,3
E2434,2,622,2
E2434,2,623,2
E2434,3,625,3
E2434,3,656,3
E2434,2,662,2
E2434,1,671,1
E2434,2,719,2
E2434,1,729,3
E2434,1,751,1
E2434,2,752,2
E2435,,0,
E2436,,0,
E2441,,0,
E2442,,0,
E2443,1,2,2
E2443,1,3,3
E2443,1,4,2
E2443,0.5,16,3
E2443,7,17,3
E2443,5,18,3
E2443,2,23,3
E2443,7,25,3
E2443,7,26,3
E2443,4,28,3
E2443,0.5,36,2
E2443,10,47,3
E2443,5,50,3
E2443,2,130,3
E2443,4,134,3
E2443,4,143,3
E2443,7,145,3
E2443,7,146,3
E2443,7,156,3
E2443,1.5,165,2
E2443,2,169,3
E2443,2,172,3
E2443,9,183,3
E2443,2,184,3
E2443,0.3,186,2
E2443,7,189,3
E2443,6,264,3
E2443,3,265,2
E2443,3,271,2
E2443,1,277,1
E2443,1,280,1
E2443,1,298,1
E2443,1,303,1
E2443,1,304,1
E2443,3,352,2
E2443,1,370,1
E2443,0.5,372,2
E2443,1,374,2
E2443,11,378,3
E2443,3,421,3
E2443,5,442,3
E2443,11,446,3
E2443,4,479,3
E2443,5,471,3
E2443,7,472,3
E2443,4,475,3
E2443,2,493,3
E2443,6,535,3
E2446,,0,
E2447,,0,
E2451,3,14,3
E2451,10,17,3
E2451,7,18,4
E2451,2,23,4
E2451,11,25,3
E2451,7,26,4
E2451,9,28,4
E2451,14,29,4
E2451,16,47,4
E2451,19,50,4
E2451,8,56,3
E2451,12,127,3
E2451,3,134,3
E2451,2,142,2
E2451,3,143,2
E2451,5,145,3
E2451,12,146,3
E2451,3,147,3
E2451,22,151,4
E2451,9,156,3
E2451,7,189,3
E2451,18,192,3
E2451,22,193,4
E2451,5,263,4
E2451,7,269,4
E2451,7,271,4
E2451,2,285,3
E2451,4,295,3
E2451,5,352,4
E2451,1,353,2
E2451,2,356,2
E2451,1,358,2
E2451,1,374,2
E2451,2,376,2
E2451,22,378,4
E2451,7,388,3
E2451,7,389,3
E2451,22,420,4
E2451,2,427,2
E2451,5,429,3
E2451,7,431,3
E2451,12,432,3
E2451,12,433,3
E2451,12,442,4
E2451,22,446,4
E2451,15,447,3
E2451,5,483,4
E2451,12,471,4
E2451,12,472,4
E2451,12,475,4
E2451,5,497,4
E2451,7,535,4
E2451,10,538,4
E2451,1,545,4
E2451,11,707,4
E2452,,0,
E2453,1,15,1
E2453,1,16,3
E2453,2,23,2
E2453,6,25,2
E2453,2,26,2
E2453,4,28,2
E2453,5,47,3
E2453,6,50,3
E2453,2,52,1
E2453,2,124,2
E2453,2,127,2
E2453,4,134,2
E2453,3,143,3
E2453,4,145,2
E2453,3,146,1
E2453,1,149,1
E2453,4,156,2
E2453,2,160,2
E2453,2,164,1
E2453,3,169,3
E2453,2,184,2
E2453,5,193,3
E2453,1,257,1
E2453,1,262,1
E2453,4,446,3
E2453,3,478,2
E2453,1,486,1
E2453,6,535,3
E2453,5,572,2
E2453,1,685,1
E2456,10,195,5
E2456,5,228,5
E2456,5,229,3
E2456,2018,422,5
E2456,9,423,5
E2456,9,444,5
E2456,3,572,3
E2456,3,600,2
E2456,5,611,2
E2457,,0,
E2458,3,47,2
E2458,1,49,2
E2458,1,249,3
E2458,3,254,3
E2458,1,428,2
E2458,1,430,2
E2458,1,452,2
E2458,5,600,3
E2458,5,603,3
E2458,5,607,3
E2458,5,609,3
E2458,2,617,2
E2458,2,618,3
E2458,2,621,3
E2458,5,623,3
E2458,5,625,3
E2458,1,656,3
E2458,3,661,2
E2458,5,662,3
E2459,,0,
E2460,,0,
E2461,,0,
E2466,,0,
E2467,3,17,3
E2467,3,18,3
E2467,2,23,3
E2467,2,25,2
E2467,3,26,3
E2467,2,28,3
E2467,2,45,2
E2467,4,47,3
E2467,2,49,1
E2467,3,50,2
E2467,2,56,2
E2467,1,143,1
E2467,8,146,3
E2467,8,151,3
E2467,3,156,2
E2467,1,169,1
E2467,2,184,2
E2467,1,189,1
E2467,2,192,2
E2467,5,193,3
E2467,2,245,3
E2467,1,249,3
E2467,1,253,2
E2467,2,254,3
E2467,1,376,2
E2467,4,378,2
E2467,2,413,2
E2467,4,420,3
E2467,3,425,2
E2467,4,446,2
E2467,1,447,2
E2467,1,535,2
E2467,2,707,2
E2467,3,752,2
E2470,,0,
E2471,1,14,2
E2471,3,28,3
E2471,4,47,3
E2471,3,127,3
E2471,3,128,3
E2471,3,374,3
E2471,2,447,3
E2471,1,472,2
E2471,1,535,2
E2471,3,538,3
E2472,2,47,2
E2472,3,49,3
E2472,1,52,2
E2472,5,600,3
E2472,5,603,3
E2472,5,604,3
E2472,5,609,3
E2472,1,617,2
E2472,1,618,2
E2472,2,623,2
E2472,4,625,3
E2472,4,656,3
E2472,2,661,2
E2487,1,374,2
E2487,3,378,2
E2487,4,443,3
E2487,4,450,3
E2487,1,452,2
E2487,1,614,2
E2487,4,618,3
E2487,4,625,3
E2487,4,661,3
E2487,1,719,2
E2487,4,752,3
E2492,10,17,3
E2492,6,18,3
E2492,5,25,3
E2492,5,26,3
E2492,4,28,3
E2492,10,29,3
E2492,1,30,2
E2492,0.5,46,2
E2492,11,47,4
E2492,0.5,56,3
E2492,1,130,3
E2492,4,143,3
E2492,6,145,4
E2492,18,146,4
E2492,17,151,4
E2492,2,155,3
E2492,10,156,3
E2492,4,165,4
E2492,2,169,3
E2492,2,172,3
E2492,5,183,3
E2492,17,192,3
E2492,17,193,4
E2492,2,248,3
E2492,1,249,3
E2492,10,252,3
E2492,2,254,3
E2492,2,271,3
E2492,2,352,3
E2492,2,370,3
E2492,10,376,3
E2492,6,378,3
E2492,17,446,4
E2492,4,447,3
E2492,1,479,3
E2495,,0,
E2496,,0,
E2503,,0,
E2504,1,47,2
E2504,1,49,2
E2504,1,52,2
E2504,1,56,2
E2504,2,193,2
E2504,1,252,2
E2504,4,600,3
E2504,4,601,3
E2504,4,603,4
E2504,4,607,4
E2504,4,609,4
E2504,1,617,2
E2504,1,710,3
E2504,1,713,3
E2506,,0,
E2512,,0,
E2513,,0,
E2514,1,2,1
E2514,1,3,1
E2514,3,6,3
E2514,4,8,4
E2514,4,9,3
E2514,2,10,2
E2514,4,11,4
E2514,3,47,3
E2514,7,49,4
E2514,4,125,3
E2514,3,128,3
E2514,3,129,3
E2514,4,168,4
E2514,2,249,2
E2514,3,254,2
E2514,5,375,3
E2514,2,378,2
E2514,1,426,3
E2514,2,434,4
E2514,1,442,3
E2514,3,443,4
E2514,3,450,3
E2514,1,452,3
E2514,3,455,3
E2514,2,467,3
E2514,2,480,3
E2514,5,481,4
E2514,1,483,3
E2514,2,469,3
E2514,1,475,3
E2514,1,486,3
E2514,2,493,3
E2514,1,511,2
E2514,3,531,4
E2514,5,535,3
E2514,8,535,3
E2514,1,537,3
E2514,2,538,3
E2514,3,615,4
E2514,2,617,4
E2514,3,618,4
E2514,3,621,4
E2514,3,625,3
E2514,1,647,2
E2514,3,648,4
E2514,1,654,3
E2514,2,655,4
E2514,3,661,4
E2514,2,663,4
E2514,2,669,4
E2514,1,683,2
E2514,5,707,3
E2514,3,710,2
E2514,4,713,2
E2515,,0,
E2516,,0,
E2518,,0,
E2527,,0,
E2530,8,600,5
E2530,8,603,5
E2530,7,604,5
E2530,8,607,5
E2530,8,608,5
E2530,8,609,5
E2530,8,610,5
E2530,4,611,5
E2530,1,618,2
E2530,5,620,3
E2530,5,623,3
E2530,5,656,3
E2530,3,662,3
E2530,2,679,2
E2530,5,731,3
E2530,4,752,3
E2532,,0,
E2537,5,8,4
E2537,5,11,4
E2537,1,47,1
E2537,1,177,3
E2537,5,196,4
E2537,2,219,3
E2537,1,249,3
E2537,2,254,4
E2537,1,443,2
E2537,11,450,5
E2537,5,576,5
E2537,8,600,5
E2537,2,604,3
E2537,11,607,5
E2537,2,608,5
E2537,11,609,5
E2537,2,611,3
E2537,5,621,5
E2537,8,625,5
E2537,1,640,2
E2537,1,656,3
E2537,2,662,5
E2537,1,671,1
E2537,1,678,2
E2539,,0,
E2542,,0,
E2543,,0,
E2546,,0,
E2547,,0,
E2553,1,46,1
E2553,2,47,2
E2553,3,49,3
E2553,3.5,50,3
E2553,3,134,3
E2553,1,142,3
E2553,2.5,143,3
E2553,4,146,3
E2553,2,156,1
E2553,1,165,2
E2553,1,167,3
E2553,4,169,3
E2553,4,189,3
E2553,0.5,360,1
E2553,0.5,368,3
E2553,2,374,2
E2553,0.5,380,2
E2553,0.5,408,3
E2553,4,446,3
E2553,1,752,2
E2554,,0,
E2574,,0,
E2576,13,191,3
E2576,13,192,3
E2576,0.5,193,2
E2576,12,194,3
E2576,5,195,3
E2576,12,197,3
E2576,0.3,199,2
E2576,13,201,3
E2576,7,218,3
E2576,6,219,3
E2576,13,220,3
E2576,8,223,3
E2576,20,225,3
E2576,3,228,2
E2576,13,229,3
E2576,13,230,3
E2576,4,231,3
E2576,13,232,3
E2576,13,233,3
E2576,13,235,3
E2576,13,236,3
E2576,4,238,3
E2576,13,240,3
E2576,13,241,3
E2576,13,242,3
E2576,5,245,3
E2576,13,246,3
E2576,2,249,2
E2576,6,252,3
E2576,4,253,2
E2576,1,254,2
E2576,3,432,3
E2576,12,444,3
E2576,2,571,3
E2576,4,572,3
E2576,5,575,3
E2576,13,586,3
E2578,14,17,3
E2578,8,18,3
E2578,7,21,3
E2578,3,23,3
E2578,8,26,3
E2578,8,28,3
E2578,14,29,3
E2578,4,30,2
E2578,10,45,3
E2578,14,47,3
E2578,10,50,3
E2578,1,143,2
E2578,8,156,3
E2578,1,165,2
E2578,8,183,3
E2578,3,184,3
E2578,17,192,3
E2578,17,193,3
E2578,1,263,2
E2578,1,271,2
E2578,1,352,2
E2578,17,378,3
E2578,3,379,3
E2578,5,380,3
E2578,17,420,3
E2578,7,423,3
E2578,2,429,3
E2578,9,433,3
E2578,7,442,2
E2578,9,447,3
E2578,3,454,3
E2578,2,471,3
E2578,7,572,3
E2580,2,29,3
E2580,14,46,3
E2580,14,47,3
E2580,1,127,2
E2580,1,190,2
E2580,10,191,3
E2580,10,192,2
E2580,10,193,3
E2580,11,195,4
E2580,1,405,2
E2580,10,444,4
E2580,14,447,3
E2580,20,448,3
E2580,3,454,4
E2580,3,570,4
E2580,5,572,5
E2580,5,573,5
E2580,10,575,3
E2580,3,580,4
E2580,3,581,4
E2580,10,584,4
E2581,14,17,3
E2581,6,26,3
E2581,10,29,3
E2581,2,45,2
E2581,8,47,3
E2581,10,56,3
E2581,6,124,3
E2581,2,127,2
E2581,2,130,2
E2581,1,134,3
E2581,3,140,2
E2581,3,143,2
E2581,2,145,2
E2581,15,146,3
E2581,15,151,3
E2581,7,156,3
E2581,2,169,2
E2581,2,181,2
E2581,5,189,3
E2581,3,195,2
E2581,15,196,3
E2581,2,248,2
E2581,3,253,3
E2581,3,254,3
E2581,2,271,2
E2581,1,301,1
E2581,0,307,1
E2581,1,356,1
E2581,12,378,3
E2581,1,380,2
E2581,3,413,2
E2581,12,420,3
E2581,2,432,3
E2581,2,433,3
E2581,3,446,3
E2581,3,447,3
E2581,1,479,1
E2581,3,471,2
E2581,2,472,2
E2581,1,475,2
E2581,4,494,3
E2581,1,546,1
E2581,3,572,3
E2581,1,573,2
E2581,3,581,2
E2581,2,584,2
E2581,3,614,2
E2581,15,623,3
E2581,15,625,3
E2581,2,657,2
E2581,5,707,3
E2581,15,717,3
E2581,4,724,2
E2581,3,735,3
E2581,3,742,2
E2581,15,747,3
E2582,,0,
E2584,,0,
E2585,5,47,3
E2585,5,446,2
E2586,,0,
E2587,,0,
E2588,,0,
E2591,4,6,3
E2591,2,18,3
E2591,4,25,3
E2591,3,26,3
E2591,5,28,3
E2591,3,29,3
E2591,3,45,3
E2591,5,47,3
E2591,4,49,2
E2591,6,50,3
E2591,4,56,3
E2591,2,134,2
E2591,4,143,3
E2591,6,145,3
E2591,6,146,3
E2591,6,151,3
E2591,8,156,3
E2591,2,159,3
E2591,1,169,3
E2591,1,186,2
E2591,4,189,3
E2591,4,193,3
E2591,3,254,3
E2591,5,378,3
E2591,3,413,3
E2591,1,424,3
E2591,1,425,2
E2591,1,429,3
E2591,1,431,3
E2591,1,432,3
E2591,1,433,3
E2591,1,447,3
E2591,1,454,2
E2591,3,581,3
E2593,0.8,26,3
E2593,2,28,3
E2593,0.5,46,2
E2593,3.5,47,3
E2593,2.5,50,3
E2593,1,52,2
E2593,2,143,3
E2593,0.5,159,2
E2593,0.5,184,3
E2593,2.5,254,2
E2593,1,271,1
E2593,3,375,2
E2595,,0,
E2598,3,14,3
E2598,4,17,3
E2598,3,18,3
E2598,2,25,2
E2598,3,26,3
E2598,2,28,3
E2598,3,29,3
E2598,2,45,2
E2598,7,47,3
E2598,4,50,3
E2598,2,56,2
E2598,0.2,142,2
E2598,1,143,2
E2598,2,145,3
E2598,5,146,3
E2598,5,151,3
E2598,3,156,3
E2598,1,159,2
E2598,0.2,169,1
E2598,0.5,184,1
E2598,1,253,2
E2598,1,254,2
E2598,7,378,3
E2598,3,380,2
E2598,0,382,1
E2598,0,385,1
E2598,1,406,2
E2598,3,413,3
E2598,3,433,2
E2598,8,446,3
E2598,2.5,447,2
E2598,1,535,1
E2598,4,538,3
E2598,3,572,2
E2598,3,717,2
E2598,1,748,2
E2598,4,752,3
E2599,,0,
E2600,,0,
E2601,,0,
E2618,,0,
E2621,1,353,3
E2621,3,361,3
E2621,2,367,3
E2621,5,368,3
E2621,2,371,3
E2621,2,375,3
E2621,2,376,3
E2621,9,378,3
E2621,9,380,3
E2621,9,382,3
E2621,9,385,3
E2621,9,388,3
E2621,9,389,3
E2621,2,406,3
E2621,2,408,3
E2621,9,413,3
E2621,9,420,3
E2622,3,14,3
E2622,5,17,3
E2622,5,18,3
E2622,3,26,2
E2622,5,28,3
E2622,3,29,2
E2622,5,47,3
E2622,5,50,3
E2622,3,56,2
E2622,1,134,2
E2622,3,143,3
E2622,5,145,3
E2622,5,146,3
E2622,5,151,3
E2622,2,152,2
E2622,5,154,3
E2622,5,156,3
E2622,3,160,2
E2622,4,189,3
E2622,2,190,2
E2622,8,191,3
E2622,8,192,2
E2622,8,193,3
E2622,3,260,2
E2622,3,263,2
E2622,3,264,2
E2622,3,271,2
E2622,3,352,2
E2622,8,378,3
E2622,2,379,2
E2622,2,380,2
E2622,5,406,2
E2622,4,413,2
E2622,8,420,3
E2622,2,433,2
E2622,5,572,2
E2622,1,581,1
E2623,3,17,3
E2623,1,18,2
E2623,2,26,2
E2623,1,28,2
E2623,1,45,1
E2623,8,47,3
E2623,8,50,3
E2623,1,143,3
E2623,1,145,3
E2623,7,146,3
E2623,4,156,2
E2623,1,169,2
E2623,3,189,3
E2623,8,330,3
E2623,1,352,1
E2623,6,378,3
E2623,1,380,2
E2624,5,17,3
E2624,6,18,3
E2624,2,23,3
E2624,4,25,3
E2624,6,26,4
E2624,6,28,4
E2624,7,29,3
E2624,4,45,3
E2624,8,47,4
E2624,7,50,3
E2624,4,127,3
E2624,4,134,3
E2624,3,142,4
E2624,2,143,3
E2624,5,145,3
E2624,7,146,3
E2624,2,149,2
E2624,4,152,4
E2624,6,156,3
E2624,3,158,3
E2624,2,160,2
E2624,0,165,1
E2624,2,167,3
E2624,2,169,3
E2624,7,188,3
E2624,6,189,4
E2628,6,145,3
E2628,18,146,3
E2628,10,156,2
E2628,18,189,3
E2628,3,208,3
E2628,7,422,3
E2628,18,445,4
E2628,5,710,3
E2628,15,711,4
E2628,18,712,3
E2628,9,713,3
E2628,10,714,4
E2628,18,716,3
E2628,18,717,4
E2628,18,722,4
E2628,12,723,3
E2628,18,724,3
E2628,12,727,4
E2628,15,728,3
E2628,15,729,3
E2628,10,730,3
E2628,2.5,731,3
E2628,18,743,4
E2628,2,746,3
E2628,2,746,4
E2628,5,746,4
E2628,18,747,4
E2628,18,748,4
E2628,2,752,2
E2628,3,753,1
E2628,2,754,2
E2630,0.3,6,1
E2630,2,14,2
E2630,2,15,3
E2630,0.3,16,1
E2630,5,17,3
E2630,0.2,18,1
E2630,2,26,2
E2630,2,28,2
E2630,1,29,2
E2630,6,47,3
E2630,3,50,3
E2630,1,56,2
E2630,2,127,3
E2630,1,134,2
E2630,2,142,3
E2630,1,143,2
E2630,2,145,3
E2630,2,146,3
E2630,8,151,3
E2630,1,156,2
E2630,0.8,165,3
E2630,1.5,169,2
E2630,2,183,3
E2630,1,189,2
E2630,9,193,3
E2630,1,218,2
E2630,0.5,249,2
E2630,2,253,2
E2630,4,254,2
E2630,0.2,375,2
E2630,10,378,2
E2630,1,380,3
E2630,3,413,3
E2630,7,420,3
E2630,0.2,657,2
E2634,,0,
E2635,1,15,2
E2635,2,18,3
E2635,3,23,3
E2635,7,25,3
E2635,7,26,3
E2635,2,28,3
E2635,1,29,2
E2635,1,37,2
E2635,4,45,3
E2635,8,47,3
E2635,7,50,3
E2635,3,127,3
E2635,1,143,2
E2635,2,145,3
E2635,7,146,3
E2635,4,151,3
E2635,9,154,3
E2635,6,156,3
E2635,9,156,3
E2635,1,159,2
E2635,1,174,2
E2635,4,189,3
E2636,3,14,2
E2636,3,18,2
E2636,3,47,2
E2636,1,50,2
E2636,2,56,2
E2636,0,142,1
E2636,0,145,1
E2636,1,146,2
E2636,1,189,2
E2636,3,375,2
E2636,4,378,3
E2636,5,446,2
E2636,3,711,2
E2637,3,17,3
E2637,2,18,3
E2637,2,23,3
E2637,3,26,3
E2637,3,28,3
E2637,4,47,3
E2637,7,50,3
E2637,4,56,3
E2637,2,124,3
E2637,4,126,3
E2637,0.5,134,2
E2637,0.5,142,2
E2637,0.3,143,2
E2637,1,145,3
E2637,3,146,3
E2637,7,151,3
E2637,4,156,3
E2637,1.5,165,3
E2637,2,169,3
E2637,2,189,3
E2637,7,193,3
E2637,3,195,2
E2637,3,245,3
E2637,4,254,3
E2637,7,378,3
E2637,0.5,413,2
E2637,4,423,3
E2637,7,446,3
E2637,3,532,3
E2637,3,535,3
E2637,3,538,3
E2637,4,572,2
E2637,1,751,2
E2637,3,752,2
E2640,4,14,2
E2640,0.3,16,1
E2640,4,26,3
E2640,4,29,3
E2640,1,45,2
E2640,4,47,3
E2640,6,50,3
E2640,3,156,3
E2640,2,245,2
E2640,2,249,2
E2640,1,254,2
E2640,0.5,374,1
E2640,6,378,3
E2640,6,446,3
E2640,1,535,3
E2640,1,537,3
E2640,2,538,2
E2640,3,752,3
E2641,,0,
E2642,0,6,1
E2642,0.5,13,3
E2642,1,14,3
E2642,1,18,3
E2642,0.5,21,2
E2642,0.5,26,2
E2642,1,28,2
E2642,2,29,2
E2642,1,45,2
E2642,7,47,3
E2642,5,127,3
E2642,3,142,3
E2642,0.5,143,3
E2642,3,145,3
E2642,3.5,146,3
E2642,2.5,151,3
E2642,1,156,3
E2642,0,165,1
E2642,3,169,3
E2642,0.5,189,3
E2642,0.5,352,2
E2642,0.5,375,2
E2642,7,378,2
E2642,0.5,379,2
E2642,0.5,380,2
E2642,8,446,3
E2652,,0,
E2653,3,14,3
E2653,3,17,3
E2653,4,18,3
E2653,2,26,3
E2653,4,28,3
E2653,3,29,3
E2653,1,30,2
E2653,9,47,3
E2653,1,61,3
E2653,3,124,3
E2653,2,143,3
E2653,2,145,2
E2653,5,146,3
E2653,4,151,3
E2653,1,156,2
E2653,1,169,3
E2653,2,189,3
E2653,5,191,3
E2653,5,193,3
E2653,2,197,3
E2653,2,238,3
E2653,2,254,3
E2653,0,263,1
E2653,0,264,1
E2653,0,270,1
E2653,0,352,1
E2653,0,358,1
E2653,6,378,3
E2653,3,380,3
E2653,4,413,3
E2653,7,420,3
E2653,8,446,3
E2653,3,532,3
E2653,3,711,3
E2653,3,751,3
E2654,6,17,3
E2654,5,26,3
E2654,5,28,3
E2654,6,47,3
E2654,5,50,3
E2654,2,142,3
E2654,3,143,3
E2654,3,145,3
E2654,4,159,3
E2654,1,165,2
E2654,5,193,3
E2654,1,249,3
E2654,5,253,3
E2654,1,349,3
E2654,6,378,3
E2654,6,420,3
E2654,2,535,3
E2654,5,538,3
E2659,,0,
E2664,1,26,2
E2664,1,28,2
E2664,2,47,3
E2664,1,142,2
E2664,1,145,3
E2664,3,146,3
E2664,10,154,3
E2664,5,156,3
E2664,1,169,2
E2664,8,190,3
E2664,8,192,3
E2664,10,193,4
E2664,0,269,1
E2664,1,270,3
E2664,1,306,3
E2664,2,339,2
E2664,0,352,1
E2664,1,361,2
E2664,1,366,3
E2664,10,378,3
E2664,8,380,3
E2664,6,385,3
E2664,1,408,1
E2664,10,413,4
E2664,10,420,3
E2664,20,446,3
E2664,2,535,3
E2664,10,538,3
E2664,2,715,2
E2664,10,752,3
E2666,,0,
E2667,,0,
E2668,3.5,14,3
E2668,1,15,2
E2668,3,17,3
E2668,3,18,3
E2668,2,25,3
E2668,2.5,26,3
E2668,3,28,3
E2668,2,29,3
E2668,4,47,3
E2668,5,50,3
E2668,0,56,2
E2668,5,124,3
E2668,3,134,3
E2668,3,142,3
E2668,1.5,143,3
E2668,3,145,3
E2668,5,146,3
E2668,5,151,3
E2668,5,156,3
E2668,2.5,158,3
E2668,3.5,159,3
E2668,2,160,3
E2668,2,169,3
E2668,2,172,3
E2668,5,189,3
E2668,0,191,3
E2668,5,192,3
E2668,0,193,3
E2668,0,195,3
E2668,0,196,3
E2668,0,201,3
E2668,0,232,3
E2668,1,238,2
E2668,0,243,2
E2668,0,245,3
E2668,0,246,3
E2668,0,247,2
E2668,0,248,2
E2668,0,252,3
E2668,0,254,3
E2668,0.5,311,2
E2668,1.5,312,2
E2668,2,315,3
E2668,0.5,338,2
E2668,0.5,344,2
E2668,0.5,336,2
E2668,1,371,2
E2668,1.5,375,2
E2668,5,378,3
E2668,0.5,380,2
E2668,1.5,382,3
E2668,4,406,3
E2668,1,413,2
E2668,4,420,3
E2668,1,423,3
E2668,2.5,433,2
E2668,2,445,3
E2668,12,446,3
E2668,2,447,3
E2668,0.3,463,2
E2668,3,466,2
E2668,1.5,478,3
E2668,0.5,479,2
E2668,3,532,3
E2668,4,535,3
E2668,1,537,2
E2668,5,538,3
E2668,5,572,3
E2668,1,581,2
E2668,0.5,592,2
E2668,5,607,3
E2668,1,608,2
E2668,1,609,2
E2668,0.5,611,2
E2668,4,657,3
E2668,7,711,3
E2668,1,715,2
E2668,4,717,3
E2668,7,724,3
E2668,5,727,2
E2668,0.5,741,1
E2668,1,747,3
E2668,7,751,3
E2668,5.5,752,3
E2677,,0,
E2678,,0,
E2681,7,14,3
E2681,5,17,3
E2681,3,18,3
E2681,1,23,3
E2681,5,26,3
E2681,4,28,2
E2681,5,29,3
E2681,7,47,3
E2681,2,127,2
E2681,2,142,3
E2681,2,145,2
E2681,2,146,2
E2681,1,169,2
E2681,3,189,3
E2681,10,192,3
E2681,7,195,3
E2681,10,196,3
E2681,7,243,3
E2681,7,245,3
E2681,7,246,3
E2681,8,252,3
E2681,1,260,1
E2681,1,262,1
E2681,1,269,2
E2681,3,375,2
E2681,7,378,3
E2681,5,420,2
E2681,5,423,3
E2681,4,427,3
E2681,3,431,3
E2681,3,433,3
E2681,3,444,3
E2681,10,446,3
E2681,5,454,3
E2681,1,463,2
E2681,0.5,491,2
E2681,2,531,2
E2681,5,532,2
E2681,2,535,2
E2681,3,537,3
E2681,3,538,3
E2681,7,572,3
E2681,1,581,2
E2681,5,584,3
E2681,3,586,3
E2681,5,608,3
E2681,5,609,3
E2681,7,711,3
E2681,10,751,3
E2681,5,752,3
E2682,,0,
E2683,3,28,3
E2683,4,47,3
E2683,1,50,2
E2683,1,146,2
E2683,1,151,2
E2683,3,183,3
E2683,2,249,3
E2683,3,374,3
E2683,3,423,3
E2683,3,446,4
E2683,2,480,3
E2683,2,486,2
E2683,3,532,3
E2683,4,572,3
E2683,0,581,1
E2683,3,752,3
E2684,,0,
E2688,,0,
E2695,0,18,1
E2695,0,26,1
E2695,0,28,1
E2695,0,29,1
E2695,2,47,2
E2695,3,50,2
E2695,2,56,2
E2695,0,142,1
E2695,0,143,1
E2695,0,145,1
E2695,3,146,2
E2695,3,151,2
E2695,0,156,1
E2695,0,165,1
E2695,3,371,3
E2695,3,375,2
E2695,3,376,2
E2695,1,377,1
E2695,6,378,3
E2695,3,380,2
E2695,2,406,2
E2695,1,408,1
E2695,6,420,3
E2695,6,441,3
E2695,7,446,3
E2695,1,748,1
E2695,1,751,2
E2703,,0,
E2766,,0,
E2768,,0,
E2771,3,18,3
E2771,1,23,3
E2771,1,26,2
E2771,1,28,3
E2771,2,45,3
E2771,9,47,3
E2771,7,50,3
E2771,2,127,3
E2771,2,143,2
E2771,6,146,3
E2771,11,151,3
E2771,5,156,3
E2771,2,159,2
E2771,1,184,3
E2771,8,191,3
E2771,8,193,3
E2771,5,195,3
E2771,3,254,3
E2771,0.5,263,1
E2771,0.5,271,1
E2771,6,337,3
E2771,5,338,3
E2771,3,338,4
E2771,6,339,3
E2771,1,343,3
E2771,1,334,3
E2771,1,336,3
E2771,1,364,2
E2771,9,378,3
E2771,2,380,3
E2771,5,390,3
E2771,6,406,3
E2771,4,413,3
E2771,9,420,3
E2771,2,433,2
E2771,10,446,3
E2771,7,496,3
E2771,8,532,3
E2771,0.5,535,2
E2771,7,537,3
E2771,5,538,3
E2771,7,572,3
E2771,3,711,3
E2771,2,714,2
E2771,7,715,3
E2771,1,741,3
E2771,3,751,3
E2771,5,752,3
E2772,1,26,1
E2772,1,29,1
E2772,3,47,2
E2772,3,50,3
E2772,1,143,1
E2772,1,145,1
E2772,3,146,3
E2772,3,151,3
E2772,3,192,2
E2772,14,193,3
E2772,14,378,3
E2772,10,380,3
E2772,10,385,3
E2772,5,388,3
E2772,13,406,3
E2772,14,420,3
E2772,14,439,3
E2772,1,581,1
E2772,10,611,3
E2780,,0,
E2796,,0,
E2798,,0,
E2799,,0,
E2800,4,17,2
E2800,5,18,2
E2800,4,25,2
E2800,3,26,2
E2800,4,29,2
E2800,7,47,2
E2800,5,50,2
E2800,3,56,2
E2800,0.8,82,2
E2800,0.3,143,1
E2800,4,151,2
E2800,1,156,2
E2800,4,156,2
E2800,0.3,169,1
E2800,4,193,2
E2800,1,247,1
E2800,1,254,2
E2800,3,337,2
E2800,0.3,343,1
E2800,4,378,2
E2800,3,402,2
E2800,9,446,3
E2800,0.3,479,1
E2800,0.3,535,1
E2800,3,572,2
E2803,,0,
E2804,,0,
E2867,,0,
E2872,4,572,3
E2872,4,575,3
E2872,4,576,3
E2872,2,581,3
E2872,12,584,4
